"_id","_rev","roomRef","joined","LPG_MQ9_Level","CH4_MQ9_Level","CO_MQ9_Level","CO_MQ135_Level","Alcool_MQ135_Level","CO2_MQ135_Level","Toluen_MQ135_Level","MH4_MQ135_Level","Aceton_MQ135_Level","O3_MQ131_Level","Temperatura_Level","Humidade_Level","QualityAirConcept","CO_MQ9_Level_IQAR","CO_MQ135_Level_IQAR","O3_MQ131_Level_IQAR","CalcHeatIndex","TargetConcept"
"be7bba4f-bba8-41d7-9830-23c53de763b3","1-2dee175da177c04ad119354cb7a4540e","rtosONv1_Galpao","20/06/24,12:44:40",,,,3.88,1.31,2.81,0.54,4.29,0.46,1.81,,,"Boa",,17.77777777777778,0.8,,
"be875d15-632d-4caf-88e0-3b2c384833b9","1-d2090057a0c1aba519a0bdeb01f34151","rtosONv1_Galpao","21/06/24,09:42:56",,,,2.93,1.04,2.29,0.42,3.59,0.36,0.82,,,"Boa",,13.333333333333334,0.4,,
"be8f359a-67ef-4ebd-8985-0e5894595b9f","1-6b6918f92f8f56f106edac2f967a7506","rtosOFFv1_Galpao","20/06/24,13:31:34",,,,3.74,1.27,2.74,0.52,4.19,0.45,1.25,,,"Boa",,17.77777777777778,0.4,,
"be961ba6-5796-4fbf-a6ce-a4cf4b6f5676","1-247e71bdccbfad226c3bbaf7f0dfa173","rtosONv1_Galpao","20/06/24,12:41:18",,,,5.02,1.61,3.39,0.68,5.04,0.57,1.84,,,"Boa",,22.22222222222222,0.8,,
"beb5b924-82c5-4a0d-a301-b8960ae2a510","1-48b96c98aedcbd50a55a70c6161a3571","rtosONv1_Galpao","20/06/24,13:22:56",,,,4.57,1.49,3.17,0.63,4.75,0.53,3.3,,,"Boa",,22.22222222222222,1.2000000000000002,,
"bebc274c-1929-4393-9625-e6209292cd01","1-02eaf3b11cde4a996fe003f552003214","rtosONv1_Galpao","21/06/24,12:01:44",,,,2.44,0.9,2,0.36,3.2,0.31,0.76,,,"Boa",,8.88888888888889,0.4,,
"bec2c3c2-9d6b-4ea4-8970-8cb6d4e94dc6","1-f5c5577dcb757d4709a05909a13ce320","rtosONv1_Galpao","20/06/24,12:49:07",,,,4.81,1.56,3.29,0.65,4.9,0.55,1.74,,,"Boa",,22.22222222222222,0.8,,
"becef1ae-f7c0-4d5b-9aa1-fff64c52da04","1-7efa6ba73fb92d1180b5cadeb73d8caa","rtosONv1_Galpao","20/06/24,12:43:34",,,,4.12,1.37,2.94,0.57,4.45,0.48,1.81,,,"Boa",,17.77777777777778,0.8,,
"bed10f22-c28a-4eff-8f68-23ddac2ed568","1-3d71bee0b1778511dd17f279b040373b","rtosONv1_Galpao","21/06/24,10:53:25",,,,2.65,0.96,2.13,0.39,3.37,0.33,0.66,,,"Boa",,13.333333333333334,0.4,,
"bed1e915-45e4-4679-81b4-8a144ae34042","1-e3110326388acd258a5587dcb05db2d8","rtosOFFv1_Galpao","21/06/24,10:51:08",,,,3.98,1.33,2.86,0.55,4.35,0.47,1.49,,,"Boa",,17.77777777777778,0.4,,
"bed90e61-41d5-4113-adec-3b6b22cb8d93","1-aa717e9470d8eb28b3f080d25ea2d504","rtosONv1_Galpao","21/06/24,12:42:05",,,,2.39,0.89,1.98,0.35,3.16,0.3,0.9,,,"Boa",,8.88888888888889,0.4,,
"befb1b5e-194b-4e0f-901c-51ab7a504707","1-972797772a782a29a7a40b0e93b58a70","rtosONv1_Galpao","21/06/24,10:52:20",,,,2.67,0.97,2.14,0.39,3.39,0.33,0.66,,,"Boa",,13.333333333333334,0.4,,
"bf004d86-31a7-4ee3-9e9b-a54cf7a3afaf","1-8232d320044c89fc06c90af7113fb4a0","rtosONv1_Galpao","21/06/24,13:36:32",,,,2.64,0.96,2.13,0.39,3.37,0.33,0.86,,,"Boa",,13.333333333333334,0.4,,
"bf05c7c3-5cec-41c4-b51b-3eeef4b668b1","1-542eb662f8e5c902314d1a5eccffd722","rtosOFFv1_Galpao","20/06/24,12:39:34",,,,5.32,1.69,3.54,0.71,5.22,0.6,1.4,,,"Boa",,22.22222222222222,0.4,,
"bf0e4c39-052d-458e-b670-553e4ba3aa17","1-7d1bc0d44255544778fb1a630b580ab3","rtosONv1_Galpao","20/06/24,13:20:39",,,,5.38,1.7,3.57,0.72,5.26,0.61,3.22,,,"Boa",,22.22222222222222,1.2000000000000002,,
"bf12c8c7-ba13-4524-90d6-c3c3228dba69","1-db06cda440dd008de7e150f88d91ee16","rtosONv1_Galpao","21/06/24,12:04:09",,,,2.7,0.97,2.16,0.39,3.41,0.34,0.78,,,"Boa",,13.333333333333334,0.4,,
"bf138219-e8f3-4dd5-9e55-b38f5b1af8be","1-ae350b2fcaff4ab35427ebefe071dfff","rtosONv1_Galpao","21/06/24,09:30:30",,,,4.19,1.39,2.97,0.58,4.5,0.49,1.16,,,"Boa",,17.77777777777778,0.4,,
"bf142d41-e336-4feb-a20f-8c996c4d8181","1-037673f0ca7527f6d27ee8e95b1f88b3","rtosONv1_Galpao","20/06/24,13:11:45",,,,4.92,1.58,3.34,0.67,4.97,0.56,2.24,,,"Boa",,22.22222222222222,0.8,,
"bf19c7fa-ba04-44bf-b33b-1c99e9bb5601","1-467baf175ff2ee4c4a2a5151977b10ea","rtosOFFv1_Galpao","20/06/24,12:54:54",,,,4.61,1.5,3.19,0.63,4.77,0.53,1.82,,,"Boa",,22.22222222222222,0.8,,
"bf25311b-5f50-486c-9169-27616d7a590f","1-5dd1b709b9913eef1bea69a2398ae62e","rtosONv1_Galpao","20/06/24,13:26:58",,,,5.76,1.8,3.75,0.77,5.49,0.65,3.22,,,"Boa",,26.666666666666668,1.2000000000000002,,
"bf2afa87-ae4b-4354-afe5-efe8faa2efa7","1-8ed9a39baba348448ae3680a60c0d9f7","rtosONv1_Galpao","20/06/24,13:18:42",,,,5.02,1.61,3.39,0.68,5.04,0.57,3.24,,,"Boa",,22.22222222222222,1.2000000000000002,,
"bf2f5d74-7a59-47f7-b07c-898a7fad0866","1-1cded47137234aa8ad75520ce05cb918","rtosOFFv1_Galpao","21/06/24,13:18:28",,,,4.4,1.45,3.08,0.6,4.64,0.51,1.04,,,"Boa",,17.77777777777778,0.4,,
"bf345ed0-17f2-4e45-a0d0-5a1a91d88275","1-b5bc637067074e205b46fbf8800e1e93","rtosONv1_Galpao","21/06/24,13:06:17",,,,2.59,0.94,2.1,0.38,3.32,0.33,0.93,,,"Boa",,13.333333333333334,0.4,,
"bf57c662-3a89-4587-b51d-0ee4b88954dc","1-f719d33ff12a1b691749ef419b211871","rtosONv1_Galpao","21/06/24,12:04:30",,,,2.96,1.05,2.31,0.43,3.61,0.37,0.78,,,"Boa",,13.333333333333334,0.4,,
"bf6b268f-2259-4aa7-8d1c-a6d93ab87c35","1-3b40b2185303f224e947b94834280ed4","rtosONv1_Galpao","21/06/24,09:40:24",,,,3.33,1.16,2.52,0.47,3.89,0.4,0.85,,,"Boa",,13.333333333333334,0.4,,
"bf99d763-240a-4ed6-8d82-b5d6b1a73fa2","1-926aa489a7a15389f9a737398a0aaaab","rtosOFFv1_Galpao","20/06/24,12:49:52",,,,14.26,3.74,7.24,1.69,9.71,1.4,1.25,,,"Muito Ruim",,121,0.4,,
"bfa94f67-d531-42e2-8ba5-5c87359c0a8d","1-11eab9f0a0490545102c781290320567","rtosONv1_Galpao","21/06/24,11:17:01",,,,2.72,0.98,2.17,0.4,3.43,0.34,0.69,,,"Boa",,13.333333333333334,0.4,,
"bfb9a41d-086b-4d4e-913d-3a8a002f6d6f","1-b36cf94ac7aaa8a343b24bd1fb16c152","rtosOFFv1_Galpao","21/06/24,10:36:58",,,,7.4,2.2,4.5,0.95,6.43,0.8,1.23,,,"Boa",,31.111111111111114,0.4,,
"bfbbaea4-e597-46b1-a28e-fa5dcffab472","1-fb6bd0a225dd5179aacfd506a6434d08","rtosONv1_Galpao","21/06/24,11:19:06",,,,2.83,1.02,2.24,0.41,3.52,0.35,0.69,,,"Boa",,13.333333333333334,0.4,,
"bfc66e43-1156-4d50-b629-080ef59d016a","1-4fca51281e3e66739ac8b9ee530b5b67","rtosONv1_Galpao","21/06/24,11:36:38",,,,2.58,0.94,2.09,0.38,3.32,0.32,0.71,,,"Boa",,13.333333333333334,0.4,,
"bfc8fec5-fbc6-4ab2-907c-ead662d38bb2","1-edd30c8189c37910832adcaa6bb5877b","rtosOFFv1_Galpao","21/06/24,11:34:18",,,,4.13,1.38,2.94,0.57,4.46,0.49,1.47,,,"Boa",,17.77777777777778,0.4,,
"bfc9484f-0250-414e-9f18-5e023b24e567","1-4e22c60ce80da686d49d82e2a83ebcc0","rtosOFFv1_Galpao","21/06/24,09:52:14",,,,12.73,3.41,6.67,1.53,9.04,1.27,1.45,,,"Ruim",,120,0.4,,
"bfcf1564-3a84-43b1-8c68-edb553fcd9e1","1-9cda9f2f7ce5e34bf215fe52e60d24ae","rtosONv1_Galpao","21/06/24,10:47:29",,,,2.55,0.93,2.07,0.37,3.29,0.32,0.63,,,"Boa",,13.333333333333334,0.4,,
"bfd28ab5-e507-4013-b6ee-f02866df5dcf","1-02fed49f5f0189328a7ee830531f5fd1","rtosONv1_Galpao","21/06/24,13:30:46",,,,2.39,0.89,1.98,0.35,3.16,0.3,0.85,,,"Boa",,8.88888888888889,0.4,,
"bfd6bae3-ce42-4b3f-bd9c-0a2f12372616","1-4fe6f1917f5f1f0d051addf380ff4103","rtosOFFv1_Galpao","21/06/24,11:54:00",,,,3.98,1.34,2.87,0.55,4.36,0.47,0.72,,,"Boa",,17.77777777777778,0.4,,
"bfe2bdda-c663-46e7-b310-0e375eea723b","1-39167c066c7a4bff53d6d39d57c837ed","rtosOFFv1_Galpao","21/06/24,13:50:40",,,,4.8,1.55,3.28,0.65,4.9,0.55,1.48,,,"Boa",,22.22222222222222,0.4,,
"bfe2e517-b97b-457b-a190-c3f5b4c84c64","1-9881237095e4c6ed9db9b62f2d50551e","rtosONv1_Galpao","21/06/24,10:26:39",,,,2.55,0.93,2.07,0.37,3.29,0.32,0.62,,,"Boa",,13.333333333333334,0.4,,
"bfe6281c-3aa0-4e09-a021-82e61c20aa09","1-ec8748f008fb03e9a48d8993cd50ae17","rtosONv1_Galpao","21/06/24,12:16:28",,,,3,1.06,2.33,0.43,3.64,0.37,0.79,,,"Boa",,13.333333333333334,0.4,,
"bfeffd0d-0264-4ed2-8fa5-bae4134d627b","1-d77116254ec86d86ac77c173740d0bdc","rtosONv1_Galpao","21/06/24,12:30:41",,,,2.31,0.86,1.93,0.34,3.1,0.3,0.88,,,"Boa",,8.88888888888889,0.4,,
"bffbbb06-d10c-4371-b527-7cb0bb24cdbf","1-ebe310a8c5ee8bc1e3fbc2b07d001448","rtosONv1_Galpao","21/06/24,09:56:03",,,,3.25,1.13,2.47,0.46,3.83,0.4,0.68,,,"Boa",,13.333333333333334,0.4,,
"c0199da7-9ece-4481-bc9e-c8289a22ecbd","1-5b32486fc9387a50a5d790deead78034","rtosOFFv1_Galpao","21/06/24,10:15:30",,,,8.25,2.41,4.87,1.05,6.88,0.88,1.43,,,"Boa",,35.55555555555556,0.4,,
"c0212e2e-a3e9-4e24-b21a-85b5d6737d44","1-f42f7e9caeaf98e3caec7f31442f928c","rtosOFFv1_Galpao","20/06/24,13:26:07",,,,3.82,1.29,2.78,0.53,4.24,0.45,1.49,,,"Boa",,17.77777777777778,0.4,,
"c03737ca-62c0-44e2-b4c5-84f146b09bd9","1-67012547f87576fed033e5ef0fac9456","rtosONv1_Galpao","21/06/24,12:59:06",,,,2.67,0.97,2.14,0.39,3.39,0.33,1.04,,,"Boa",,13.333333333333334,0.4,,
"c042b71c-392e-45a4-8633-72c11be36439","1-2a2a2ea40aa0385a85beb64f777b5a9f","rtosOFFv1_Galpao","21/06/24,12:07:07",,,,4.22,1.4,2.99,0.58,4.51,0.49,1.39,,,"Boa",,17.77777777777778,0.4,,
"c05b8dad-d87b-41c7-b6c9-43069e61dd0f","1-ef7d872955212c08ef6bebe316ccc4cc","rtosOFFv1_Galpao","21/06/24,09:59:28",,,,10.69,2.97,5.87,1.31,8.1,1.1,1.45,,,"Moderada",,80,0.4,,
"c05c9523-484f-43e5-ad8e-0e05d64705eb","1-9f088d712a24a54ede4c95d32f0b7c1f","rtosOFFv1_Galpao","21/06/24,13:10:46",,,,4.16,1.38,2.96,0.58,4.48,0.49,0.7,,,"Boa",,17.77777777777778,0.4,,
"c0800c0b-c480-431f-9de6-b18ebdd8bd4b","1-0597e071c55cffb6563d6759f29391d2","rtosOFFv1_Galpao","21/06/24,10:02:34",,,,8.74,2.52,5.08,1.1,7.14,0.92,1.33,,,"Boa",,40,0.4,,
"c083db04-47a0-4355-9806-d5e464e7f94f","1-7d49c1afa1bd481bfbba774b31f88e8a","rtosONv1_Galpao","21/06/24,13:04:42",,,,2.78,1,2.21,0.4,3.47,0.35,0.95,,,"Boa",,13.333333333333334,0.4,,
"c08701a8-7d01-4e58-a9dc-4343012923c2","1-fbad4c12165630c93591a743f37bab4d","rtosONv1_Galpao","21/06/24,11:49:23",,,,2.49,0.92,2.04,0.37,3.25,0.32,0.7,,,"Boa",,8.88888888888889,0.4,,
"c0a3d598-68f3-4f28-9a5a-176484ee7810","1-d8291006d36e7d9d653af8ccf6d2ab38","rtosONv1_Galpao","21/06/24,09:36:01",,,,3.18,1.11,2.43,0.46,3.78,0.39,0.86,,,"Boa",,13.333333333333334,0.4,,
"c0a4da78-3652-4765-9183-946a5607481c","1-98263aa7b3e4c67289b20991bf733f65","rtosOFFv1_Galpao","21/06/24,12:54:42",,,,3.98,1.34,2.87,0.55,4.36,0.47,1.44,,,"Boa",,17.77777777777778,0.4,,
"c0a9f2fc-e6f2-4446-9d05-40e2f3a87a2b","1-ba8e3add9215dbf0405366d699a75e3f","rtosONv1_Galpao","20/06/24,12:33:24",,,,1.88,0.73,1.66,0.29,2.71,0.25,0.35,,,"Boa",,8.88888888888889,0,,
"c0b91516-4d4f-495c-b07e-b647149fac08","1-aef63df445b050e372ff5f81962d1f11","rtosONv1_Galpao","20/06/24,13:27:33",,,,5.5,1.73,3.63,0.74,5.34,0.62,3.25,,,"Boa",,26.666666666666668,1.2000000000000002,,
"c0bf7b6d-462e-4da4-b5b9-3157ab7ff803","1-053468363e7229ef487b99f36a5d885d","rtosOFFv1_Galpao","21/06/24,09:39:06",,,,11.12,3.06,6.04,1.36,8.3,1.13,0.71,,,"Moderada",,80,0.4,,
"c0ddb536-4cc6-40d0-b1f7-97c5a84a5b10","1-2e8429900af662e2fecf02d300024894","rtosOFFv1_Galpao","20/06/24,12:42:55",,,,7.15,2.14,4.39,0.92,6.29,0.78,0.57,,,"Boa",,31.111111111111114,0.4,,
"c0e1e8cc-962a-4bf9-a03d-93f9994fe94f","1-13f4ebedc2f9f7719dfb46dc29631bbe","rtosONv1_Galpao","21/06/24,10:49:39",,,,2.95,1.05,2.3,0.43,3.61,0.36,0.68,,,"Boa",,13.333333333333334,0.4,,
"c0e45c71-84e5-40b7-b84a-d713cb23ad8a","1-c924a0fa0242f44364138c5a703ab7bd","rtosONv1_Galpao","21/06/24,13:30:51",,,,2.51,0.92,2.05,0.37,3.26,0.32,0.86,,,"Boa",,13.333333333333334,0.4,,
"c0fdafa3-5ae2-42b3-b7f9-14cd38e1b977","1-890d33608d032e70246863d1a510b4eb","rtosONv1_Galpao","21/06/24,13:27:40",,,,2.61,0.95,2.11,0.38,3.34,0.33,0.89,,,"Boa",,13.333333333333334,0.4,,
"c108292e-7d58-4b56-adfb-7f0c3bf8ec56","1-1323072b7e303e91f693a3a667064861","rtosOFFv1_Galpao","21/06/24,13:01:01",,,,4.16,1.38,2.96,0.58,4.48,0.49,1.54,,,"Boa",,17.77777777777778,0.8,,
"c109c99f-88f8-42aa-8456-75a28d60aeef","1-8ccaca4ac1dbd4232af610135d92d437","rtosONv1_Galpao","20/06/24,12:48:32",,,,4.27,1.41,3.02,0.59,4.55,0.5,1.73,,,"Boa",,17.77777777777778,0.8,,
"c134cd0e-6755-415b-ae93-68653dd9026b","1-151059be68d57e16a1238d0e3e3a2e73","rtosONv1_Galpao","21/06/24,12:46:16",,,,2.33,0.87,1.94,0.35,3.11,0.3,0.94,,,"Boa",,8.88888888888889,0.4,,
"c1374582-66ce-47af-b4fa-3d86e51cef9d","1-904c22e60f4c06cde8cc2e5491cfa4d1","rtosONv1_Galpao","21/06/24,13:11:59",,,,2.77,1,2.2,0.4,3.47,0.35,0.93,,,"Boa",,13.333333333333334,0.4,,
"c1480277-09dd-4726-8197-34a9bab52ff9","1-470be371cb7fcfadb8e29ae04bcfe15b","rtosOFFv1_Galpao","20/06/24,13:11:46",,,,5.18,1.65,3.47,0.7,5.14,0.59,1.28,,,"Boa",,22.22222222222222,0.4,,
"c14eb363-1432-4e82-af83-d5adb9d1aae5","1-10e099fbe591692b3e786b996d9298d9","rtosONv1_Galpao","21/06/24,10:04:23",,,,3.3,1.15,2.5,0.47,3.87,0.4,0.62,,,"Boa",,13.333333333333334,0.4,,
"c1501a2e-39a2-47b8-b1ea-de387958ad21","1-c750b4e7bd7070930ca8e8979aa0b4c2","rtosOFFv1_Galpao","20/06/24,13:02:02",,,,3.41,1.18,2.56,0.48,3.95,0.41,0.65,,,"Boa",,13.333333333333334,0.4,,
"c1519e4e-21e2-4bb3-b4eb-88bbe3d73516","1-226ac9d7a32a901535e68523c033973c","rtosOFFv1_Galpao","21/06/24,11:16:53",,,,4.24,1.41,3,0.59,4.53,0.5,0.94,,,"Boa",,17.77777777777778,0.4,,
"c15c1770-25e8-4d45-ab02-673540f3e64e","1-f374c7da15544598dbf47caafd96983a","rtosONv1_Galpao","21/06/24,09:46:05",,,,2.91,1.04,2.28,0.42,3.58,0.36,0.77,,,"Boa",,13.333333333333334,0.4,,
"c15e1612-b13b-4b17-a53d-a76658a5d7a5","1-b8b1d0f3a8a960134052ab488c4ac5a3","rtosONv1_Galpao","21/06/24,10:27:59",,,,2.64,0.96,2.13,0.39,3.37,0.33,0.58,,,"Boa",,13.333333333333334,0.4,,
"c160ba07-e0b5-49a0-abf0-f47af907befa","1-a3a0e363cd7db0d6b159c7efb7ffa71a","rtosONv1_Galpao","21/06/24,13:51:58",,,,2.49,0.92,2.04,0.37,3.25,0.32,0.81,,,"Boa",,8.88888888888889,0.4,,
"c168060b-51ab-46fa-9484-27b65aa4f0d8","1-09e3ce57f0518e1a4a292ace3adb1aa0","rtosOFFv1_Galpao","02/07/24,09:36:36, 337",,,,2.26,0.85,1.9,0.34,3.06,0.29,0.59,,,"Boa",,8.88888888888889,0.4,,
"c1796b64-e5fc-4f0b-97f1-6e494b3309b8","1-3bf9fc41c13221b42b67f7659706af1c","rtosONv1_Galpao","21/06/24,12:01:28",,,,2.78,1,2.21,0.4,3.47,0.35,0.74,,,"Boa",,13.333333333333334,0.4,,
"c17f8794-fc8f-409b-af7a-469b1e0cdbc5","1-236ddcd5f43745d13c5e56a7b5b76231","rtosONv1_Galpao","21/06/24,09:27:13",,,,4.08,1.36,2.92,0.57,4.42,0.48,1.07,,,"Boa",,17.77777777777778,0.4,,
"c190c772-60a8-4714-86ac-e8e0d17243d9","1-7f5943e87118a78f1b2c2aa4bab11c11","rtosONv1_Galpao","20/06/24,13:21:13",,,,4.97,1.6,3.37,0.67,5.01,0.57,3.16,,,"Boa",,22.22222222222222,1.2000000000000002,,
"c1a89f2b-53a6-4d5d-9a84-0f1f84ba473a","1-04436a5d37567eb64a4fee2a8f577eff","rtosOFFv1_Galpao","21/06/24,11:01:24",,,,3.92,1.32,2.83,0.55,4.31,0.46,2.19,,,"Boa",,17.77777777777778,0.8,,
"c1a99ec1-495e-4b22-a637-f237d7502710","1-9ed589030adc4f43e0e5b901f79fc00e","rtosOFFv1_Galpao","21/06/24,12:31:37",,,,3.76,1.28,2.75,0.53,4.2,0.45,1.46,,,"Boa",,17.77777777777778,0.4,,
"c1b4072c-d819-4091-99ab-1a10c06945f4","1-b145f8219c58abc319bcdf4a89eaf1cf","rtosONv1_Galpao","21/06/24,10:57:14",,,,2.44,0.9,2.01,0.36,3.2,0.31,0.67,,,"Boa",,8.88888888888889,0.4,,
"c1bb99b7-ad3c-4f50-a4fb-fdd5892d0862","1-23f94074bf44796b61e354ce3564317a","rtosOFFv1_Galpao","21/06/24,09:51:10",,,,12.49,3.36,6.58,1.51,8.93,1.25,1.26,,,"Ruim",,81,0.4,,
"c1cf8ccb-4c7d-4251-a408-09293dafd4ca","1-27e89778cbac9b831b2168acbcc1abb0","rtosOFFv1_Galpao","21/06/24,12:24:25",,,,3.74,1.27,2.74,0.52,4.18,0.45,1.75,,,"Boa",,17.77777777777778,0.8,,
"c1d3b7e0-a7e7-4a7e-b88e-6b659f58e24c","1-2a4336ea1676d543fd1c72edf4e28414","rtosOFFv1_Galpao","21/06/24,11:30:49",,,,4.06,1.36,2.91,0.56,4.41,0.48,1.67,,,"Boa",,17.77777777777778,0.8,,
"c1d97cd6-659b-4fd6-a1ec-cece0b4b1942","1-d71bcbaafaf624d2d871e6b8eac4241d","rtosONv1_Galpao","21/06/24,13:12:29",,,,2.83,1.01,2.23,0.41,3.51,0.35,0.93,,,"Boa",,13.333333333333334,0.4,,
"c1e46fff-97ef-4fe1-8b32-158d674d58d2","1-eeba87553c4d1285aee2be82c41a3454","rtosONv1_Galpao","21/06/24,13:44:54",,,,2.55,0.93,2.08,0.38,3.29,0.32,0.84,,,"Boa",,13.333333333333334,0.4,,
"c1e63973-49ca-48de-a02c-33389aaf1a7e","1-b02f7b376e785246dcd4a756b251c556","rtosONv1_Galpao","21/06/24,13:03:02",,,,2.88,1.03,2.27,0.42,3.55,0.36,0.95,,,"Boa",,13.333333333333334,0.4,,
"c1f6bc64-6c3b-4be2-89be-485477fb3ef7","1-22c1932d1cfb973f06f64e0157d28a6b","rtosONv1_Galpao","21/06/24,10:00:49",,,,2.71,0.98,2.17,0.4,3.42,0.34,0.63,,,"Boa",,13.333333333333334,0.4,,
"c205446d-7a96-45f3-8a72-ebbd262ad2a3","1-6fe21840eb5ce8c85ae7e3d0112af249","rtosONv1_Galpao","20/06/24,13:33:50",,,,4.82,1.56,3.29,0.66,4.91,0.55,3.06,,,"Boa",,22.22222222222222,1.2000000000000002,,
"c2077ebf-1989-4fed-bc2b-0c695ad54dbe","1-60e8acedca1a6705c55b2db9e533dac3","rtosONv1_Galpao","20/06/24,13:22:49",,,,5.21,1.66,3.48,0.7,5.15,0.59,3,,,"Boa",,22.22222222222222,1.2000000000000002,,
"c207bc3e-7d7a-40d4-99cd-22f648523b9a","1-c55eef8240d2beace0d8242f2b4ec261","rtosOFFv1_Galpao","21/06/24,12:34:36",,,,3.81,1.29,2.77,0.53,4.23,0.45,1.45,,,"Boa",,17.77777777777778,0.4,,
"c22319fa-41da-47e9-aba0-a3c8d7f93a0c","1-d53001725011811f0cc0291a334f61f8","rtosONv1_Galpao","21/06/24,09:28:34",,,,4.12,1.37,2.94,0.57,4.45,0.49,0.91,,,"Boa",,17.77777777777778,0.4,,
"c228d766-69c3-42c5-a21e-dcad748fe01d","1-c4508c25f012ec083abf38ccdd7f2dbf","rtosOFFv1_Galpao","02/07/24,09:32:27, 121",,,,1.93,0.74,1.69,0.29,2.76,0.25,0.68,,,"Boa",,8.88888888888889,0.4,,
"c24772d6-6cee-42e6-8aa6-de4afcad2923","1-355bc32f77a733f2711d145443623314","rtosONv1_Galpao","02/07/24,09:19:20, 666",,,,2.64,0.96,2.12,0.39,3.36,0.33,0.6,,,"Boa",,13.333333333333334,0.4,,
"c25094d7-adf2-4eba-9dfc-80e3ed52128b","1-7a6d947972ee20e2982c5984b4bacde6","rtosOFFv1_Galpao","21/06/24,09:36:49",,,,10.69,2.97,5.87,1.31,8.1,1.1,0.68,,,"Moderada",,80,0.4,,
"c2548d8a-bb40-4b78-832b-4a7f579ec3b8","1-ec6de6231d8c1da0cec0b52c7e2779b0","rtosOFFv1_Galpao","20/06/24,12:45:19",,,,9.55,2.71,5.41,1.19,7.54,1,0.99,,,"Moderada",,41,0.4,,
"c273ad15-a368-43eb-b40a-9fe4f832510c","1-4d25d452e1a08da67ef32495b0bd1ef8","rtosONv1_Galpao","21/06/24,10:49:34",,,,2.54,0.93,2.06,0.37,3.28,0.32,0.65,,,"Boa",,13.333333333333334,0.4,,
"c279a09d-3ff4-424f-af35-7253c5af481c","1-cd6007e80d0842709bf2fdbcf511a838","rtosOFFv1_Galpao","20/06/24,12:54:38",,,,4.11,1.37,2.93,0.57,4.44,0.48,1.59,,,"Boa",,17.77777777777778,0.8,,
"c29dbf7e-9a4c-4934-9261-fa94e8cb1f87","1-10c1ec61e622453c3b39fc7fafaef188","rtosONv1_Galpao","02/07/24,09:50:40, 953",,,,2.92,1.04,2.29,0.42,3.58,0.36,0.52,,,"Boa",,13.333333333333334,0.4,,
"c29f65b0-36e5-450a-8390-12068a9b0ffe","1-5802cd8534b009d26fb0025e9e0e0c0b","rtosONv1_Galpao","21/06/24,10:18:48",,,,3.03,1.07,2.35,0.44,3.67,0.37,0.59,,,"Boa",,13.333333333333334,0.4,,
"c2b39cbb-0ff9-4f46-b0fe-d3f4ee46bda2","1-d93d19dfabd5b96a36c5ebce7ce33871","rtosONv1_Galpao","21/06/24,10:44:37",,,,2.94,1.05,2.3,0.42,3.6,0.36,0.64,,,"Boa",,13.333333333333334,0.4,,
"c2b5aeff-72a4-42eb-a072-295d35f15bb0","1-1e324b5cb925577c37d60edabcb15dd2","rtosONv1_Galpao","21/06/24,12:27:56",,,,2.47,0.91,2.02,0.36,3.23,0.31,0.88,,,"Boa",,8.88888888888889,0.4,,
"c2b9f83e-33dd-4fff-8133-99d54377bad7","1-f9f99ce35622ca99866d18f13ca1efd6","rtosONv1_Galpao","21/06/24,11:05:47",,,,2.5,0.92,2.04,0.37,3.25,0.32,0.69,,,"Boa",,13.333333333333334,0.4,,
"c2bd4a67-5d59-41bd-95c0-9426d0835502","1-647a0c00c00f55b5c17ac334c7b66e7e","rtosOFFv1_Galpao","21/06/24,09:44:52",,,,12.49,3.36,6.58,1.51,8.93,1.25,1.08,,,"Ruim",,81,0.4,,
"c2f03645-93b4-4bc7-8112-3a6b7f0bd27d","1-cc998acf73ac15aea7acb2f909ed9cbe","rtosOFFv1_Galpao","21/06/24,13:54:34",,,,4.82,1.56,3.29,0.65,4.91,0.55,0.65,,,"Boa",,22.22222222222222,0.4,,
"c30a743c-4db4-4040-8e96-d01baabdac6d","1-aea282dbc613a8438708ce7b856f8bbb","rtosONv1_Galpao","21/06/24,11:48:02",,,,2.38,0.88,1.97,0.35,3.15,0.3,0.73,,,"Boa",,8.88888888888889,0.4,,
"c30ac441-9a91-43a6-a027-a621ebd57326","1-71532766b04d3a05401d1cfef862ba26","rtosOFFv1_Galpao","21/06/24,12:25:13",,,,3.97,1.33,2.86,0.55,4.35,0.47,1.77,,,"Boa",,17.77777777777778,0.8,,
"c3277c24-5c26-40c8-8853-49d774d579a1","1-eb296f50d2bff260c6c7818f9d5f4eb8","rtosONv1_Galpao","21/06/24,12:15:07",,,,2.71,0.98,2.17,0.4,3.42,0.34,0.81,,,"Boa",,13.333333333333334,0.4,,
"c32a2fc6-80fc-476c-a40f-f157d2984c4a","1-5eb21c796eecc89ae439f2364ef8f87d","rtosONv1_Galpao","21/06/24,09:46:00",,,,3.53,1.21,2.63,0.5,4.04,0.42,0.79,,,"Boa",,17.77777777777778,0.4,,
"c33d127b-35a1-4fd7-a11c-4b7ae567ebda","1-c057603c61b5a1a75e5ff9732d3700fc","rtosONv1_Galpao","20/06/24,12:32:44",,,,2.36,0.88,1.96,0.35,3.14,0.3,0.35,,,"Boa",,8.88888888888889,0,,
